AILI(sub, obj, type, content, context, time)
SpeechPositive(1001, 995, Positive, Having a great time!, class1, 1729)
SpeechPositive(989, 1015, Positive, Having a great time!, class1, 1735)
SpeechNegative(1025, 1011, Negative, Not so fun... , class1, 1738)
SpeechPositive(1017, 1023, Positive, Having a great time!, class1, 1743)
SpeechPositive(1021, 995, Positive, Having a great time!, class1, 1744)
SpeechPositive(993, 995, Positive, Having a great time!, class1, 1746)
SpeechPositive(1007, 1019, Positive, Having a great time!, class1, 1762)
SpeechPositive(1019, 987, Positive, Having a great time!, class1, 1770)
SpeechNegative(1025, 1011, Negative, Not so fun... , class1, 1770)
SpeechPositive(1001, 1021, Positive, Having a great time!, class1, 1771)
SpeechPositive(1001, 993, Positive, Having a great time!, class1, 1772)
SpeechPositive(993, 1001, Positive, Having a great time!, class1, 1773)
SpeechPositive(1019, 987, Positive, Having a great time!, class1, 1781)
SpeechPositive(989, 1015, Positive, Having a great time!, class1, 1782)
SpeechProposal(989, 1015, Proposal, Will you come to the prom with me!, class1, 1782)
ThoughtConflict(1015, 989, Conflict, Should I go to the Prom with 989? I really want to go with 997, class1, 1782)
SpeechAccept(1015, 989, Accept, Yes 989! I'd love to go to the Prom with you!, class1, 1782)
SpeechNegative(993, 995, Negative, Not so fun... , class1, 1793)
SpeechPositive(999, 991, Positive, Having a great time!, class1, 1795)
SpeechPositive(1011, 1005, Positive, Having a great time!, class1, 1799)
SpeechPositive(1019, 1009, Positive, Having a great time!, class2, 1801)
SpeechPositive(997, 1007, Positive, Having a great time!, class2, 1868)
SpeechNegative(1009, 1005, Negative, Not so fun... , class2, 1869)
SpeechNegative(1005, 1019, Negative, Not so fun... , class2, 1878)
SpeechPositive(1009, 1005, Positive, Having a great time!, class2, 1879)
SpeechPositive(1011, 993, Positive, Having a great time!, class2, 1879)
SpeechPositive(1015, 1009, Positive, Having a great time!, class2, 1884)
SpeechPositive(1021, 991, Positive, Having a great time!, class2, 1887)
SpeechPositive(1021, 993, Positive, Having a great time!, class2, 1889)
SpeechPositive(991, 1021, Positive, Having a great time!, class2, 1897)
SpeechPositive(987, 1023, Positive, Having a great time!, class2, 1905)
SpeechNegative(1019, 1005, Negative, Not so fun... , class2, 1905)
SpeechPositive(1017, 1003, Positive, Having a great time!, class2, 1906)
SpeechNegative(995, 1015, Negative, Not so fun... , class2, 1907)
SpeechGreet(1025, 999, Positive, Nice to meet you!, class2, 1909)
SpeechPositive(1025, 999, Positive, Having a great time!, class2, 1909)
SpeechNegative(1009, 995, Negative, Not so fun... , class2, 1910)
SpeechNegative(989, 1019, Negative, Not so fun... , class2, 1912)
SpeechNegative(991, 1005, Negative, Not so fun... , class2, 1912)
SpeechPositive(993, 1021, Positive, Having a great time!, class2, 1918)
SpeechPositive(1015, 1009, Positive, Having a great time!, class2, 1918)
SpeechPositive(993, 1005, Positive, Having a great time!, class2, 1919)
SpeechPositive(995, 1005, Positive, Having a great time!, class2, 1927)
SpeechPositive(1021, 991, Positive, Having a great time!, class2, 1929)
SpeechProposal(1021, 991, Proposal, Will you come to the prom with me!, class2, 1929)
SpeechRejection(991, 1021, Rejection, I'm Sorry 1021 I don't want to go to the Prom with you., class2, 1929)
SpeechProposal(991, 1021, Proposal, Will you come to the prom with me!, class2, 1930)
SpeechRejection(1021, 991, Rejection, I'm Sorry 991 I don't want to go to the Prom with you., class2, 1930)
SpeechPositive(1009, 1005, Positive, Having a great time!, class2, 1931)
SpeechNegative(1011, 993, Negative, Not so fun... , class2, 1935)
SpeechPositive(993, 991, Positive, Having a great time!, class2, 1936)
SpeechPositive(1011, 1005, Positive, Having a great time!, class2, 1937)
SpeechPositive(987, 1001, Positive, Having a great time!, class2, 1938)
SpeechPositive(1021, 991, Positive, Having a great time!, class2, 1938)
SpeechPositive(1021, 993, Positive, Having a great time!, class2, 1944)
SpeechNegative(1011, 993, Negative, Not so fun... , class2, 1948)
SpeechPositive(1009, 1005, Positive, Having a great time!, class2, 1951)
SpeechNegative(1025, 999, Negative, Not so fun... , class2, 1956)
SpeechPositive(1019, 1015, Positive, Having a great time!, class2, 1957)
SpeechPositive(989, 1019, Positive, Having a great time!, class2, 1958)
SpeechPositive(1011, 1005, Positive, Having a great time!, class2, 1959)
SpeechPositive(1021, 1005, Positive, Having a great time!, class2, 1960)
SpeechNegative(1019, 1015, Negative, Not so fun... , class2, 1963)
SpeechPositive(1015, 995, Positive, Having a great time!, class2, 1968)
SpeechPositive(989, 1009, Positive, Having a great time!, class2, 1971)
SpeechPositive(1005, 995, Positive, Having a great time!, class2, 1975)
SpeechProposal(1005, 995, Proposal, Will you come to the prom with me!, class2, 1975)
SpeechRejection(995, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., class2, 1975)
SpeechProposal(995, 1005, Proposal, Will you come to the prom with me!, class2, 1976)
ThoughtConflict(1005, 995, Conflict, Should I go to the Prom with 995? I really want to go with 1001, class2, 1976)
SpeechRejection(1005, 995, Rejection, I'm Sorry 995 I don't want to go to the Prom with you., class2, 1976)
SpeechPositive(1019, 1005, Positive, Having a great time!, class2, 1976)
SpeechPositive(1019, 1005, Positive, Having a great time!, class2, 1979)
SpeechPositive(995, 1015, Positive, Having a great time!, class2, 1983)
SpeechPositive(995, 989, Positive, Having a great time!, class2, 1983)
SpeechPositive(1009, 1019, Positive, Having a great time!, class2, 1986)
SpeechNegative(1019, 1015, Negative, Not so fun... , class2, 1990)
SpeechPositive(1009, 995, Positive, Having a great time!, class2, 1991)
SpeechPositive(1005, 989, Positive, Having a great time!, class2, 1998)
SpeechPositive(989, 995, Positive, Having a great time!, class2, 2000)
SpeechPositive(1011, 991, Positive, Having a great time!, class2, 2000)
SpeechPositive(1019, 1015, Positive, Having a great time!, class2, 2001)
SpeechPositive(989, 1015, Positive, Having a great time!, class2, 2007)
SpeechNegative(987, 1001, Negative, Not so fun... , class2, 2009)
SpeechPositive(1009, 1005, Positive, Having a great time!, class2, 2013)
SpeechPositive(1011, 991, Positive, Having a great time!, class2, 2014)
SpeechPositive(1021, 993, Positive, Having a great time!, class2, 2014)
SpeechPositive(989, 1009, Positive, Having a great time!, class2, 2018)
SpeechPositive(995, 1015, Positive, Having a great time!, class2, 2022)
SpeechPositive(995, 989, Positive, Having a great time!, class2, 2022)
SpeechProposal(995, 989, Proposal, Will you come to the prom with me!, class2, 2022)
SpeechRejection(989, 995, Rejection, I'm Sorry 995 I don't want to go to the Prom with you., class2, 2022)
SpeechProposal(989, 995, Proposal, Will you come to the prom with me!, class2, 2023)
SpeechRejection(995, 989, Rejection, I'm Sorry 989 I don't want to go to the Prom with you., class2, 2023)
SpeechPositive(989, 1005, Positive, Having a great time!, class2, 2031)
SpeechPositive(989, 995, Positive, Having a great time!, class2, 2031)
SpeechNegative(1009, 1015, Negative, Not so fun... , class2, 2031)
SpeechPositive(1007, 997, Positive, Having a great time!, class2, 2033)
SpeechProposal(1007, 997, Proposal, Will you come to the prom with me!, class2, 2033)
ThoughtConflict(997, 1007, Conflict, Should I go to the Prom with 1007? I really want to go with 1019, class2, 2033)
SpeechRejection(997, 1007, Rejection, I'm Sorry 1007 I don't want to go to the Prom with you., class2, 2033)
SpeechProposal(997, 1007, Proposal, Will you come to the prom with me!, class2, 2034)
ThoughtConflict(1007, 997, Conflict, Should I go to the Prom with 997? I really want to go with 999, class2, 2034)
SpeechRejection(1007, 997, Rejection, I'm Sorry 997 I don't want to go to the Prom with you., class2, 2034)
SpeechPositive(995, 1005, Positive, Having a great time!, class2, 2037)
SpeechNegative(989, 995, Negative, Not so fun... , class2, 2042)
SpeechNegative(995, 1015, Negative, Not so fun... , class2, 2042)
SpeechPositive(1011, 993, Positive, Having a great time!, class2, 2048)
SpeechPositive(1019, 1015, Positive, Having a great time!, class2, 2050)
SpeechPositive(995, 1005, Positive, Having a great time!, class2, 2051)
SpeechPositive(1011, 991, Positive, Having a great time!, class2, 2054)
SpeechPositive(1005, 1009, Positive, Having a great time!, class2, 2059)
SpeechProposal(1005, 1009, Proposal, Will you come to the prom with me!, class2, 2059)
SpeechRejection(1009, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., class2, 2059)
SpeechProposal(1009, 1005, Proposal, Will you come to the prom with me!, class2, 2059)
ThoughtConflict(1005, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1001, class2, 2059)
SpeechDrop(1009, 1019, Drop, I'm Sorry 1019 I'm not going to the Prom with you anymore., class2, 2059)
SpeechAccept(1005, 1009, Accept, Yes 1009! I'd love to go to the Prom with you!, class2, 2059)
SpeechProposal(1009, 1019, Proposal, Will you come to the prom with me!, class2, 2059)
ThoughtConflict(1019, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1013, class2, 2059)
SpeechRejection(1019, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., class2, 2059)
SpeechPositive(1015, 1019, Positive, Having a great time!, class2, 2059)
SpeechProposal(1019, 1009, Proposal, Will you come to the prom with me!, class2, 2059)
SpeechDrop(1009, 1005, Drop, I'm Sorry 1005 I'm not going to the Prom with you anymore., class2, 2059)
SpeechAccept(1009, 1019, Accept, Yes 1019! I'd love to go to the Prom with you!, class2, 2059)
SpeechPositive(1005, 1019, Positive, Having a great time!, class2, 2062)
SpeechProposal(1005, 1019, Proposal, Will you come to the prom with me!, class2, 2062)
SpeechDrop(1019, 1009, Drop, I'm Sorry 1009 I'm not going to the Prom with you anymore., class2, 2062)
SpeechAccept(1019, 1005, Accept, Yes 1005! I'd love to go to the Prom with you!, class2, 2062)
SpeechNegative(1015, 995, Negative, Not so fun... , class2, 2062)
SpeechPositive(993, 1021, Positive, Having a great time!, class2, 2064)
SpeechPositive(1019, 1005, Positive, Having a great time!, class2, 2065)
SpeechNegative(1005, 995, Negative, Not so fun... , class2, 2066)
SpeechPositive(991, 993, Positive, Having a great time!, class2, 2068)
SpeechNegative(991, 993, Negative, Not so fun... , class2, 2077)
SpeechPositive(991, 993, Positive, Having a great time!, class2, 2080)
SpeechNegative(1025, 999, Negative, Not so fun... , class2, 2081)
SpeechPositive(1009, 1019, Positive, Having a great time!, class2, 2087)
SpeechPositive(1011, 1005, Positive, Having a great time!, class2, 2088)
SpeechProposal(1011, 1005, Proposal, Will you come to the prom with me!, class2, 2088)
SpeechRejection(1005, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., class2, 2088)
SpeechPositive(1015, 995, Positive, Having a great time!, class2, 2090)
SpeechPositive(1019, 989, Positive, Having a great time!, class2, 2092)
SpeechPositive(1003, 1017, Positive, Having a great time!, class2, 2095)
SpeechPositive(1019, 1015, Positive, Having a great time!, class2, 2098)
SpeechProposal(1019, 1015, Proposal, Will you come to the prom with me!, class2, 2098)
SpeechRejection(1015, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., class2, 2098)
SpeechProposal(1015, 1019, Proposal, Will you come to the prom with me!, class2, 2099)
SpeechRejection(1019, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., class2, 2099)
SpeechPositive(1011, 1005, Positive, Having a great time!, class3, 2100)
SpeechProposal(993, 997, Proposal, Will you come to the prom with me!, class3, 2105)
ThoughtConflict(997, 993, Conflict, Should I go to the Prom with 993? I really want to go with 1019, class3, 2105)
SpeechRejection(997, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class3, 2105)
SpeechPositive(989, 991, Positive, Having a great time!, class3, 2127)
SpeechPositive(1023, 1019, Positive, Having a great time!, class3, 2127)
SpeechNegative(989, 1005, Negative, Not so fun... , class3, 2138)
SpeechPositive(1005, 1019, Positive, Having a great time!, class3, 2146)
SpeechPositive(989, 991, Positive, Having a great time!, class3, 2153)
SpeechNegative(1013, 997, Negative, Not so fun... , class3, 2153)
SpeechNegative(995, 1011, Negative, Not so fun... , class3, 2158)
SpeechPositive(997, 1001, Positive, Having a great time!, class3, 2164)
SpeechPositive(989, 1005, Positive, Having a great time!, class3, 2165)
SpeechPositive(1005, 1009, Positive, Having a great time!, class3, 2169)
SpeechPositive(1001, 997, Positive, Having a great time!, class3, 2170)
SpeechProposal(1001, 997, Proposal, Will you come to the prom with me!, class3, 2170)
ThoughtConflict(997, 1001, Conflict, Should I go to the Prom with 1001? I really want to go with 1019, class3, 2170)
SpeechRejection(997, 1001, Rejection, I'm Sorry 1001 I don't want to go to the Prom with you., class3, 2170)
SpeechProposal(997, 1001, Proposal, Will you come to the prom with me!, class3, 2171)
SpeechRejection(1001, 997, Rejection, I'm Sorry 997 I don't want to go to the Prom with you., class3, 2171)
SpeechPositive(1013, 1001, Positive, Having a great time!, class3, 2186)
SpeechPositive(1013, 1005, Positive, Having a great time!, class3, 2187)
SpeechNegative(1001, 997, Negative, Not so fun... , class3, 2192)
SpeechNegative(1013, 1005, Negative, Not so fun... , class3, 2193)
SpeechPositive(1017, 991, Positive, Having a great time!, class3, 2197)
SpeechPositive(1025, 997, Positive, Having a great time!, class3, 2209)
SpeechPositive(1025, 997, Positive, Having a great time!, class3, 2210)
SpeechPositive(993, 1005, Positive, Having a great time!, class3, 2211)
SpeechNegative(1023, 1009, Negative, Not so fun... , class3, 2217)
SpeechPositive(1025, 997, Positive, Having a great time!, class3, 2221)
SpeechProposal(1025, 997, Proposal, Will you come to the prom with me!, class3, 2221)
ThoughtConflict(997, 1025, Conflict, Should I go to the Prom with 1025? I really want to go with 1019, class3, 2221)
SpeechRejection(997, 1025, Rejection, I'm Sorry 1025 I don't want to go to the Prom with you., class3, 2221)
SpeechProposal(997, 1025, Proposal, Will you come to the prom with me!, class3, 2222)
ThoughtConflict(1025, 997, Conflict, Should I go to the Prom with 997? I really want to go with 993, class3, 2222)
SpeechAccept(1025, 997, Accept, Yes 997! I'd love to go to the Prom with you!, class3, 2222)
SpeechPositive(1025, 1005, Positive, Having a great time!, class3, 2231)
SpeechProposal(1025, 1005, Proposal, Will you come to the prom with me!, class3, 2231)
SpeechRejection(1005, 1025, Rejection, I'm Sorry 1025 I don't want to go to the Prom with you., class3, 2231)
SpeechNegative(1009, 1019, Negative, Not so fun... , class3, 2237)
SpeechPositive(1005, 1009, Positive, Having a great time!, class3, 2246)
SpeechPositive(1013, 1025, Positive, Having a great time!, class3, 2246)
SpeechNegative(1005, 1019, Negative, Not so fun... , class3, 2247)
SpeechPositive(993, 997, Positive, Having a great time!, class3, 2249)
SpeechProposal(993, 997, Proposal, Will you come to the prom with me!, class3, 2249)
SpeechRejection(997, 993, Rejection, I'm Sorry 993 I don't want to go to the Prom with you., class3, 2249)
SpeechPositive(1013, 1025, Positive, Having a great time!, class3, 2249)
SpeechNegative(989, 1005, Negative, Not so fun... , class3, 2253)
SpeechPositive(997, 1025, Positive, Having a great time!, class3, 2255)
SpeechNegative(1001, 1013, Negative, Not so fun... , class3, 2255)
SpeechPositive(1009, 1005, Positive, Having a great time!, class3, 2264)
SpeechProposal(1009, 1005, Proposal, Will you come to the prom with me!, class3, 2264)
SpeechRejection(1005, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., class3, 2264)
SpeechProposal(1005, 1009, Proposal, Will you come to the prom with me!, class3, 2265)
ThoughtConflict(1009, 1005, Conflict, Should I go to the Prom with 1005? I really want to go with 1017, class3, 2265)
SpeechDrop(1005, 1019, Drop, I'm Sorry 1019 I'm not going to the Prom with you anymore., class3, 2265)
SpeechAccept(1009, 1005, Accept, Yes 1005! I'd love to go to the Prom with you!, class3, 2265)
SpeechProposal(1019, 1005, Proposal, Will you come to the prom with me!, class3, 2265)
SpeechRejection(1005, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., class3, 2265)
SpeechNegative(987, 1021, Negative, Not so fun... , class3, 2271)
SpeechNegative(987, 1021, Negative, Not so fun... , class3, 2272)
SpeechPositive(1025, 1005, Positive, Having a great time!, class3, 2275)
SpeechPositive(1025, 1013, Positive, Having a great time!, class3, 2275)
SpeechPositive(1001, 1005, Positive, Having a great time!, class3, 2279)
SpeechPositive(1005, 1019, Positive, Having a great time!, class3, 2283)
SpeechPositive(991, 1005, Positive, Having a great time!, class3, 2291)
SpeechPositive(991, 1005, Positive, Having a great time!, class3, 2296)
SpeechPositive(1021, 999, Positive, Having a great time!, class3, 2297)
SpeechPositive(1001, 997, Positive, Having a great time!, class3, 2298)
SpeechNegative(1025, 1001, Negative, Not so fun... , class3, 2305)
SpeechNegative(993, 1005, Negative, Not so fun... , class3, 2311)
SpeechPositive(991, 1017, Positive, Having a great time!, class3, 2312)
SpeechPositive(1021, 987, Positive, Having a great time!, class3, 2312)
SpeechPositive(993, 1025, Positive, Having a great time!, class3, 2313)
SpeechNegative(1023, 1019, Negative, Not so fun... , class3, 2314)
SpeechPositive(997, 1001, Positive, Having a great time!, class3, 2315)
SpeechNegative(1021, 987, Negative, Not so fun... , class3, 2321)
SpeechNegative(995, 1011, Negative, Not so fun... , class3, 2326)
SpeechPositive(1005, 1009, Positive, Having a great time!, class3, 2329)
SpeechPositive(1023, 1005, Positive, Having a great time!, class3, 2338)
SpeechPositive(1009, 1019, Positive, Having a great time!, class3, 2339)
SpeechPositive(987, 1021, Positive, Having a great time!, class3, 2344)
SpeechNegative(1019, 1005, Negative, Not so fun... , class3, 2347)
SpeechPositive(1001, 1005, Positive, Having a great time!, class3, 2361)
SpeechPositive(987, 999, Positive, Having a great time!, class3, 2366)
SpeechNegative(1019, 1023, Negative, Not so fun... , class3, 2366)
SpeechNegative(1013, 1001, Negative, Not so fun... , class3, 2379)
SpeechPositive(997, 1001, Positive, Having a great time!, class3, 2388)
SpeechPositive(1025, 997, Positive, Having a great time!, home, 2400)
SpeechPositive(1025, 1001, Positive, Having a great time!, home, 2400)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 2485)
SpeechPositive(1003, 1023, Positive, Having a great time!, home, 2486)
SpeechPositive(1009, 1015, Positive, Having a great time!, home, 2486)
SpeechProposal(1009, 1015, Proposal, Will you come to the prom with me!, home, 2486)
SpeechRejection(1015, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., home, 2486)
SpeechProposal(1015, 1009, Proposal, Will you come to the prom with me!, home, 2486)
SpeechRejection(1009, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., home, 2486)
SpeechNegative(1003, 1001, Negative, Not so fun... , home, 2491)
SpeechPositive(1019, 1003, Positive, Having a great time!, home, 2493)
SpeechProposal(997, 993, Proposal, Will you come to the prom with me!, home, 2499)
SpeechDrop(993, 1021, Drop, I'm Sorry 1021 I'm not going to the Prom with you anymore., home, 2499)
SpeechDrop(997, 1025, Drop, I'm Sorry 1025 I'm not going to the Prom with you anymore., home, 2499)
SpeechAccept(993, 997, Accept, Yes 997! I'd love to go to the Prom with you!, home, 2499)
SpeechPositive(1019, 1009, Positive, Having a great time!, home, 2499)
SpeechNegative(1015, 1003, Negative, Not so fun... , home, 2500)
SpeechPositive(1019, 1009, Positive, Having a great time!, home, 2501)
SpeechProposal(1019, 1009, Proposal, Will you come to the prom with me!, home, 2501)
SpeechRejection(1009, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., home, 2501)
SpeechPositive(1023, 1005, Positive, Having a great time!, home, 2501)
SpeechProposal(1009, 1019, Proposal, Will you come to the prom with me!, home, 2502)
ThoughtConflict(1019, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1013, home, 2502)
SpeechRejection(1019, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., home, 2502)
SpeechNegative(997, 993, Negative, Not so fun... , home, 2503)
SpeechPositive(1005, 1009, Positive, Having a great time!, home, 2506)
SpeechPositive(1009, 1005, Positive, Having a great time!, home, 2510)
SpeechPositive(1005, 1009, Positive, Having a great time!, home, 2514)
SpeechPositive(1023, 1009, Positive, Having a great time!, home, 2514)
SpeechPositive(1001, 1019, Positive, Having a great time!, home, 2515)
SpeechPositive(1015, 1005, Positive, Having a great time!, home, 2515)
SpeechPositive(1009, 1019, Positive, Having a great time!, home, 2517)
SpeechPositive(1019, 1005, Positive, Having a great time!, home, 2517)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 2518)
SpeechProposal(1011, 1017, Proposal, Will you come to the prom with me!, home, 2518)
ThoughtConflict(1017, 1011, Conflict, Should I go to the Prom with 1011? I really want to go with 1015, home, 2518)
SpeechRejection(1017, 1011, Rejection, I'm Sorry 1011 I don't want to go to the Prom with you., home, 2518)
SpeechProposal(1017, 1011, Proposal, Will you come to the prom with me!, home, 2518)
ThoughtConflict(1011, 1017, Conflict, Should I go to the Prom with 1017? I really want to go with 1009, home, 2518)
SpeechRejection(1011, 1017, Rejection, I'm Sorry 1017 I don't want to go to the Prom with you., home, 2518)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 2520)
SpeechPositive(993, 997, Positive, Having a great time!, home, 2521)
SpeechNegative(1019, 1001, Negative, Not so fun... , home, 2524)
SpeechPositive(1003, 1019, Positive, Having a great time!, home, 2526)
SpeechProposal(1003, 1019, Proposal, Will you come to the prom with me!, home, 2526)
ThoughtConflict(1019, 1003, Conflict, Should I go to the Prom with 1003? I really want to go with 1013, home, 2526)
SpeechRejection(1019, 1003, Rejection, I'm Sorry 1003 I don't want to go to the Prom with you., home, 2526)
SpeechProposal(1019, 1003, Proposal, Will you come to the prom with me!, home, 2526)
ThoughtConflict(1003, 1019, Conflict, Should I go to the Prom with 1019? I really want to go with 1015, home, 2526)
SpeechRejection(1003, 1019, Rejection, I'm Sorry 1019 I don't want to go to the Prom with you., home, 2526)
SpeechNegative(1023, 1015, Negative, Not so fun... , home, 2529)
SpeechPositive(1023, 1005, Positive, Having a great time!, home, 2532)
SpeechProposal(1023, 1005, Proposal, Will you come to the prom with me!, home, 2532)
SpeechRejection(1005, 1023, Rejection, I'm Sorry 1023 I don't want to go to the Prom with you., home, 2532)
SpeechProposal(1005, 1023, Proposal, Will you come to the prom with me!, home, 2533)
SpeechDrop(1005, 1009, Drop, I'm Sorry 1009 I'm not going to the Prom with you anymore., home, 2533)
SpeechAccept(1023, 1005, Accept, Yes 1005! I'd love to go to the Prom with you!, home, 2533)
SpeechProposal(1009, 1005, Proposal, Will you come to the prom with me!, home, 2533)
SpeechRejection(1005, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., home, 2533)
SpeechProposal(1005, 1009, Proposal, Will you come to the prom with me!, home, 2534)
ThoughtConflict(1009, 1005, Conflict, Should I go to the Prom with 1005? I really want to go with 1017, home, 2534)
SpeechRejection(1009, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., home, 2534)
SpeechNegative(1009, 1015, Negative, Not so fun... , home, 2535)
SpeechPositive(997, 993, Positive, Having a great time!, home, 2536)
SpeechPositive(1003, 1005, Positive, Having a great time!, home, 2537)
SpeechPositive(1011, 1021, Positive, Having a great time!, home, 2537)
SpeechProposal(1011, 1021, Proposal, Will you come to the prom with me!, home, 2537)
ThoughtConflict(1021, 1011, Conflict, Should I go to the Prom with 1011? I really want to go with 991, home, 2537)
SpeechAccept(1021, 1011, Accept, Yes 1011! I'd love to go to the Prom with you!, home, 2537)
SpeechNegative(1023, 1005, Negative, Not so fun... , home, 2538)
SpeechNegative(991, 999, Negative, Not so fun... , home, 2543)
SpeechPositive(989, 995, Positive, Having a great time!, home, 2544)
SpeechNegative(997, 1025, Negative, Not so fun... , home, 2546)
SpeechPositive(1025, 993, Positive, Having a great time!, home, 2552)
SpeechProposal(1025, 993, Proposal, Will you come to the prom with me!, home, 2552)
SpeechRejection(993, 1025, Rejection, I'm Sorry 1025 I don't want to go to the Prom with you., home, 2552)
SpeechProposal(993, 1025, Proposal, Will you come to the prom with me!, home, 2553)
SpeechDrop(993, 997, Drop, I'm Sorry 997 I'm not going to the Prom with you anymore., home, 2553)
SpeechAccept(1025, 993, Accept, Yes 993! I'd love to go to the Prom with you!, home, 2553)
SpeechProposal(997, 993, Proposal, Will you come to the prom with me!, home, 2553)
SpeechRejection(993, 997, Rejection, I'm Sorry 997 I don't want to go to the Prom with you., home, 2553)
SpeechNegative(1001, 1009, Negative, Not so fun... , home, 2553)
SpeechPositive(1015, 1023, Positive, Having a great time!, home, 2555)
SpeechPositive(999, 991, Positive, Having a great time!, home, 2557)
SpeechPositive(1001, 1005, Positive, Having a great time!, home, 2557)
SpeechPositive(1023, 1003, Positive, Having a great time!, home, 2562)
SpeechPositive(1003, 1009, Positive, Having a great time!, home, 2563)
SpeechPositive(1015, 1009, Positive, Having a great time!, home, 2563)
SpeechPositive(1021, 1013, Positive, Having a great time!, home, 2564)
SpeechPositive(991, 989, Positive, Having a great time!, home, 2565)
SpeechProposal(991, 989, Proposal, Will you come to the prom with me!, home, 2565)
SpeechDrop(989, 1015, Drop, I'm Sorry 1015 I'm not going to the Prom with you anymore., home, 2565)
SpeechDrop(991, 995, Drop, I'm Sorry 995 I'm not going to the Prom with you anymore., home, 2565)
SpeechAccept(989, 991, Accept, Yes 991! I'd love to go to the Prom with you!, home, 2565)
SpeechNegative(989, 999, Negative, Not so fun... , home, 2569)
SpeechPositive(1011, 1017, Positive, Having a great time!, home, 2570)
SpeechNegative(1003, 1023, Negative, Not so fun... , home, 2572)
SpeechPositive(1015, 1001, Positive, Having a great time!, home, 2578)
SpeechPositive(1013, 1011, Positive, Having a great time!, home, 2581)
SpeechPositive(989, 999, Positive, Having a great time!, home, 2587)
SpeechPositive(1001, 1009, Positive, Having a great time!, home, 2587)
SpeechPositive(1003, 1023, Positive, Having a great time!, home, 2588)
SpeechPositive(1009, 1005, Positive, Having a great time!, home, 2589)
SpeechNegative(1019, 1003, Negative, Not so fun... , home, 2589)
SpeechPositive(1025, 997, Positive, Having a great time!, home, 2589)
SpeechPositive(1017, 1011, Positive, Having a great time!, home, 2590)
SpeechPositive(1009, 1003, Positive, Having a great time!, home, 2593)
SpeechProposal(1009, 1003, Proposal, Will you come to the prom with me!, home, 2593)
ThoughtConflict(1003, 1009, Conflict, Should I go to the Prom with 1009? I really want to go with 1015, home, 2593)
SpeechAccept(1003, 1009, Accept, Yes 1009! I'd love to go to the Prom with you!, home, 2593)
SpeechPositive(997, 993, Positive, Having a great time!, home, 2598)
SpeechPositive(995, 989, Positive, Having a great time!, home, 2599)
SpeechPositive(1021, 1013, Positive, Having a great time!, home, 2599)
SpeechPositive(1023, 1005, Positive, Having a great time!, home, 2599)
SpeechPositive(1001, 1009, Positive, Having a great time!, home, 2603)
SpeechPositive(1015, 1005, Positive, Having a great time!, home, 2603)
SpeechProposal(1015, 1005, Proposal, Will you come to the prom with me!, home, 2603)
SpeechRejection(1005, 1015, Rejection, I'm Sorry 1015 I don't want to go to the Prom with you., home, 2603)
SpeechProposal(1005, 1015, Proposal, Will you come to the prom with me!, home, 2604)
ThoughtConflict(1015, 1005, Conflict, Should I go to the Prom with 1005? I really want to go with 997, home, 2604)
SpeechDrop(1005, 1023, Drop, I'm Sorry 1023 I'm not going to the Prom with you anymore., home, 2604)
SpeechAccept(1015, 1005, Accept, Yes 1005! I'd love to go to the Prom with you!, home, 2604)
SpeechNegative(995, 999, Negative, Not so fun... , home, 2605)
SpeechPositive(1005, 1009, Positive, Having a great time!, home, 2605)
SpeechProposal(1005, 1009, Proposal, Will you come to the prom with me!, home, 2605)
SpeechRejection(1009, 1005, Rejection, I'm Sorry 1005 I don't want to go to the Prom with you., home, 2605)
SpeechProposal(1009, 1005, Proposal, Will you come to the prom with me!, home, 2605)
SpeechRejection(1005, 1009, Rejection, I'm Sorry 1009 I don't want to go to the Prom with you., home, 2605)
SpeechPositive(1013, 1017, Positive, Having a great time!, home, 2607)
SpeechProposal(1013, 1017, Proposal, Will you come to the prom with me!, home, 2607)
ThoughtConflict(1017, 1013, Conflict, Should I go to the Prom with 1013? I really want to go with 1015, home, 2607)
